ANY,TRIMESTRE,"ANY_TRIMESTRE","DISTRICTE","SECCIO","DISTRICTE_SECCIO",CONSUM,"CODI_ENS","NOM_ENS"
"2019","1","2019-Q1","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","331500.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 01","Secció 1","Districte 01 / Secció 1","14959.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 01","Secció 2","Districte 01 / Secció 2","19207.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 01","Secció 3","Districte 01 / Secció 3","40973.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 02","Secció 1","Districte 02 / Secció 1","20879.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 02","Secció 3","Districte 02 / Secció 3","19698.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 03","Secció 1","Districte 03 / Secció 1","10729.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 03","Secció 3","Districte 03 / Secció 3","19582.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 03","Secció 4","Districte 03 / Secció 4","15778.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 03","Secció 5","Districte 03 / Secció 5","18446.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 03","Secció 6","Districte 03 / Secció 6","18788.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 03","Secció 7","Districte 03 / Secció 7","18055.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 03","Secció 8","Districte 03 / Secció 8","10109.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 1","Districte 04 / Secció 1","17114.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 2","Districte 04 / Secció 2","16220.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 3","Districte 04 / Secció 3","15440.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 4","Districte 04 / Secció 4","22176.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 5","Districte 04 / Secció 5","17799.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 6","Districte 04 / Secció 6","15805.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 7","Districte 04 / Secció 7","15322.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 8","Districte 04 / Secció 8","9867.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 9","Districte 04 / Secció 9","18617.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 10","Districte 04 / Secció 10","25473.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 11","Districte 04 / Secció 11","23843.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 12","Districte 04 / Secció 12","15052.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 13","Districte 04 / Secció 13","19627.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 14","Districte 04 / Secció 14","16421.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 15","Districte 04 / Secció 15","14191.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 16","Districte 04 / Secció 16","17751.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 18","Districte 04 / Secció 18","12973.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 19","Districte 04 / Secció 19","12570.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 20","Districte 04 / Secció 20","12029.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 21","Districte 04 / Secció 21","40384.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 22","Districte 04 / Secció 22","18976.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 01","Secció 4","Districte 01 / Secció 4","16554.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 02","Secció 4","Districte 02 / Secció 4","10355.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 02","Secció 5","Districte 02 / Secció 5","8207.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 02","Secció 6","Districte 02 / Secció 6","14958.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 03","Secció 9","Districte 03 / Secció 9","26747.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 23","Districte 04 / Secció 23","11585.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 24","Districte 04 / Secció 24","11489.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 25","Districte 04 / Secció 25","9873.00","818460009","Ajuntament de Rubí"
"2019","1","2019-Q1","Districte 04","Secció 26","Districte 04 / Secció 26","20325.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","365178.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 01","Secció 1","Districte 01 / Secció 1","16143.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 01","Secció 2","Districte 01 / Secció 2","19603.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 01","Secció 3","Districte 01 / Secció 3","42248.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 02","Secció 1","Districte 02 / Secció 1","22881.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 02","Secció 3","Districte 02 / Secció 3","23441.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 03","Secció 1","Districte 03 / Secció 1","11469.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 03","Secció 3","Districte 03 / Secció 3","19089.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 03","Secció 4","Districte 03 / Secció 4","16509.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 03","Secció 5","Districte 03 / Secció 5","18604.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 03","Secció 6","Districte 03 / Secció 6","18323.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 03","Secció 7","Districte 03 / Secció 7","18357.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 03","Secció 8","Districte 03 / Secció 8","9975.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 1","Districte 04 / Secció 1","16971.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 2","Districte 04 / Secció 2","15885.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 3","Districte 04 / Secció 3","15412.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 4","Districte 04 / Secció 4","22592.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 5","Districte 04 / Secció 5","18667.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 6","Districte 04 / Secció 6","15798.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 7","Districte 04 / Secció 7","15503.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 8","Districte 04 / Secció 8","9933.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 9","Districte 04 / Secció 9","17869.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 10","Districte 04 / Secció 10","25636.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 11","Districte 04 / Secció 11","23420.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 12","Districte 04 / Secció 12","15283.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 13","Districte 04 / Secció 13","19798.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 14","Districte 04 / Secció 14","16358.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 15","Districte 04 / Secció 15","14481.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 16","Districte 04 / Secció 16","18152.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 18","Districte 04 / Secció 18","12950.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 19","Districte 04 / Secció 19","12525.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 20","Districte 04 / Secció 20","11619.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 21","Districte 04 / Secció 21","41463.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 22","Districte 04 / Secció 22","19138.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 01","Secció 4","Districte 01 / Secció 4","20294.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 02","Secció 4","Districte 02 / Secció 4","10366.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 02","Secció 5","Districte 02 / Secció 5","9296.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 02","Secció 6","Districte 02 / Secció 6","16867.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 03","Secció 9","Districte 03 / Secció 9","26475.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 23","Districte 04 / Secció 23","11851.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 24","Districte 04 / Secció 24","11520.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 25","Districte 04 / Secció 25","9891.00","818460009","Ajuntament de Rubí"
"2019","2","2019-Q2","Districte 04","Secció 26","Districte 04 / Secció 26","20762.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","419762.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 01","Secció 1","Districte 01 / Secció 1","19583.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 01","Secció 2","Districte 01 / Secció 2","18649.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 01","Secció 3","Districte 01 / Secció 3","42377.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 02","Secció 1","Districte 02 / Secció 1","25712.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 02","Secció 3","Districte 02 / Secció 3","30584.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 03","Secció 1","Districte 03 / Secció 1","12959.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 03","Secció 3","Districte 03 / Secció 3","20041.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 03","Secció 4","Districte 03 / Secció 4","17714.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 03","Secció 5","Districte 03 / Secció 5","19193.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 03","Secció 6","Districte 03 / Secció 6","18532.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 03","Secció 7","Districte 03 / Secció 7","18325.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 03","Secció 8","Districte 03 / Secció 8","10131.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 1","Districte 04 / Secció 1","16506.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 2","Districte 04 / Secció 2","15572.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 3","Districte 04 / Secció 3","14759.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 4","Districte 04 / Secció 4","21418.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 5","Districte 04 / Secció 5","18263.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 6","Districte 04 / Secció 6","15554.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 7","Districte 04 / Secció 7","14988.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 8","Districte 04 / Secció 8","10117.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 9","Districte 04 / Secció 9","17715.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 10","Districte 04 / Secció 10","25505.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 11","Districte 04 / Secció 11","22497.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 12","Districte 04 / Secció 12","14798.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 13","Districte 04 / Secció 13","19052.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 14","Districte 04 / Secció 14","16153.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 15","Districte 04 / Secció 15","13409.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 16","Districte 04 / Secció 16","17895.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 18","Districte 04 / Secció 18","12900.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 19","Districte 04 / Secció 19","12458.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 20","Districte 04 / Secció 20","11016.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 21","Districte 04 / Secció 21","38596.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 22","Districte 04 / Secció 22","18644.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 01","Secció 4","Districte 01 / Secció 4","32408.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 02","Secció 4","Districte 02 / Secció 4","10804.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 02","Secció 5","Districte 02 / Secció 5","13444.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 02","Secció 6","Districte 02 / Secció 6","21228.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 03","Secció 9","Districte 03 / Secció 9","28655.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 23","Districte 04 / Secció 23","12091.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 24","Districte 04 / Secció 24","11288.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 25","Districte 04 / Secció 25","9667.00","818460009","Ajuntament de Rubí"
"2019","3","2019-Q3","Districte 04","Secció 26","Districte 04 / Secció 26","20521.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte Desconegut","Secció Desconeguda","Districte/Secció Desconegut","426356.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 01","Secció 1","Districte 01 / Secció 1","16572.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 01","Secció 2","Districte 01 / Secció 2","17636.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 01","Secció 3","Districte 01 / Secció 3","46903.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 02","Secció 1","Districte 02 / Secció 1","34918.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 02","Secció 3","Districte 02 / Secció 3","25739.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 03","Secció 1","Districte 03 / Secció 1","11612.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 03","Secció 3","Districte 03 / Secció 3","19636.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 03","Secció 4","Districte 03 / Secció 4","16289.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 03","Secció 5","Districte 03 / Secció 5","17528.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 03","Secció 6","Districte 03 / Secció 6","17580.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 03","Secció 7","Districte 03 / Secció 7","17233.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 03","Secció 8","Districte 03 / Secció 8","10930.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 1","Districte 04 / Secció 1","17030.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 2","Districte 04 / Secció 2","15811.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 3","Districte 04 / Secció 3","14600.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 4","Districte 04 / Secció 4","22311.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 5","Districte 04 / Secció 5","18035.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 6","Districte 04 / Secció 6","15724.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 7","Districte 04 / Secció 7","14966.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 8","Districte 04 / Secció 8","9944.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 9","Districte 04 / Secció 9","17583.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 10","Districte 04 / Secció 10","26468.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 11","Districte 04 / Secció 11","23282.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 12","Districte 04 / Secció 12","15172.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 13","Districte 04 / Secció 13","19826.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 14","Districte 04 / Secció 14","17079.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 15","Districte 04 / Secció 15","14203.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 16","Districte 04 / Secció 16","18280.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 18","Districte 04 / Secció 18","13127.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 19","Districte 04 / Secció 19","12484.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 20","Districte 04 / Secció 20","11542.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 21","Districte 04 / Secció 21","45693.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 22","Districte 04 / Secció 22","19501.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 01","Secció 4","Districte 01 / Secció 4","28007.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 02","Secció 4","Districte 02 / Secció 4","11217.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 02","Secció 5","Districte 02 / Secció 5","10165.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 02","Secció 6","Districte 02 / Secció 6","16646.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 03","Secció 9","Districte 03 / Secció 9","27551.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 23","Districte 04 / Secció 23","12207.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 24","Districte 04 / Secció 24","11560.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 25","Districte 04 / Secció 25","10041.00","818460009","Ajuntament de Rubí"
"2019","4","2019-Q4","Districte 04","Secció 26","Districte 04 / Secció 26","20280.00","818460009","Ajuntament de Rubí"
